-4.87201E-006
-5.50192E-006
-5.48836E-006
-5.43991E-006
-5.54426E-006
-5.49122E-006
-5.43779E-006
-5.27166E-006
-5.36319E-006
-5.26648E-006
-5.24575E-006
-5.16068E-006
-5.10199E-006
-4.97981E-006
-4.75819E-006
-4.54755E-006
-3.81783E-006
-2.45034E-006
-1.41645E-006
-8.38249E-007
-6.97064E-007
-5.68832E-007
-5.36189E-007
-4.87485E-007
-4.6952E-007
-3.79026E-007
-3.21907E-007
-3.31371E-007
-3.68306E-007
-2.74455E-007
